0.08002	-0.03175	0.02025	-0.00328	0.15749	0.07395	-0.02145	0.02157	-0.01295	-0.01098
0.06328	-0.02781	0.02538	0.00398	0.18844	0.52791	0.32669	-0.56774	-1.30073	0.10773
0.00572	0.00396	0.00150	-0.01418	-0.04958	0.02696	0.00084	-0.09932	0.06789	-0.01229
-0.01587	-0.00596	-0.00842	0.03564	0.11755	-0.03026	0.00208	0.09108	-0.05010	0.02013
0.16668	-0.10789	-0.00895	-0.05904	0.05135	0.01084	0.04703	-0.10432	0.00115	-0.11317
-0.13067	0.03445	-0.01257	0.17159	0.49999	0.00823	0.01103	-0.08753	0.09047	0.01255
-0.24265	-0.12528	-0.00553	-0.01711	0.05058	0.02148	-0.03426	0.00109	-0.04459	-0.09341
-0.01372	-0.02974	0.01494	0.05849	0.21393	-0.41587	-0.04181	1.60689	-1.12586	0.09787
0.11024	-0.06881	0.00972	-0.06747	0.04486	0.04219	0.13183	-0.31788	-0.02657	-0.41961
-0.08239	0.02889	-0.00885	0.14473	0.46103	0.01781	0.03368	-0.32137	0.31745	0.06309
-0.15751	-0.08981	-0.00010	-0.01305	0.04692	0.11672	-0.13143	0.01801	-0.06232	-0.29452
0.00269	0.01194	-0.00070	0.01125	0.00403	0.00389	-0.00997	-0.02755	0.01832	-0.02402
0.00664	-0.00287	-0.00080	-0.00800	-0.02095	0.00952	0.00275	-0.03068	0.01471	-0.00301
-0.01368	-0.00735	-0.00214	-0.00509	0.00742	0.00476	0.01108	-0.02448	0.02997	0.01628
-0.01388	0.00600	0.00006	0.00310	-0.00594	0.00328	-0.00192	0.00373	-0.00304	0.00787
-0.00400	0.01025	0.00058	0.00677	-0.00105	0.00148	-0.00226	-0.00075	-0.00661	-0.00123
0.02140	0.00990	0.00105	0.00144	-0.00162	0.00139	0.00280	0.00188	0.00533	0.00598
-0.00603	0.09704	0.00685	0.03737	-0.07010	0.01052	-0.03665	-0.02837	0.00007	-0.07154
-0.00590	0.07015	0.01139	0.03735	-0.05453	0.29547	-0.00889	-1.17595	0.34680	-1.04615
-0.12202	-0.08320	-0.00423	-0.05116	-0.05092	0.00309	0.02676	-0.02553	0.04557	0.05793
-0.08178	-0.03442	-0.00982	-0.07357	-0.02606	0.07545	0.25572	-0.78022	0.87752	0.51914
