.0187333969 .0014661241 .0000802816 .0004999696 .0021585316 .0034035556 .0000155236 .0099321156 .0047582404 .0000089401
.0148206276 .0005909761 .0001734489 .2807516196 .0000398161 .0000341056 .0000338724 .0074857104 .0002232036 .0081378441
.0720922500 .0007230721 .0000332929 .0016613776 .0000052441 .0001338649 .0006734025 0 .0006255001 .0019158129
.0003229209 .0006487209 .0002039184 .0474629796 .0043375396 .0038688400 .1638306576 2.5408678801 .0778242609 1.2692275600
.0080784144 .0000538756 .0001058841 .0002232036 .0043138624 .0030614089 .0006492304 .0916999524 .0493550656 .0003678724
.0058323769 .0006395841 .0000828100 .2344302724 .0001937664 .0000727609 .0001050625 .1019971969 .0016974400 .1000646689
.0310570129 .0004691556 .0000001600 .0014807104 .0001153476 .0006466849 .0171531409 .0001247689 .0132204004 .0036192256
.0000312481 .0000043681 .0000005776 .0000664225 .0001073296 .0001258884 .0000448900 .0007420176 .0000391876 .0003591025
.0000346921 .0000020736 .0000006084 .0005071504 .0000000049 .0000000081 .0000792100 .0009223369 .0000458329 .0002184484
.0002331729 .0000003249 .0000044100 .0000240100 .0000425104 .0000270400 .0000032761 .0005924356 .0000100489 .0008673025
.0001440000 .0000037636 .0000000025 .0000173056 .0000061504 .0000032400 .0000115600 .0000121104 .0000101124 .0000102400
.0000021904 .0000090000 .0000003249 .0000033489 .0000270400 .0000184041 .0000041616 .0000006084 .0000000169 .0000426409
.0005424241 .0000052441 .0000011664 .0000007921 .0000000900 .0000041616 .0000006561 .0000035344 .0000011881 .0000274576
.0003433609 .0005645376 .0000465124 .0024651225 .0011826721 .0017825284 .0003861225 .0008020224 .0000166464 .0000032761
.0001279161 .0002427364 .0001272384 .0012159169 .0023668225 .0023309584 .0960628036 1.3295012416 .1347330436 .1327582096
.0194546704 .0002937796 .0000172225 .0044957025 .0003080025 .0003802500 .0000159201 .0006405961 .0000012100 .0019307236
.0083557881 .0007840000 .0000770884 .0025512601 .0011390625 .0001052676 .0011128896 .5864955889 .0749609641 .7593902449
